Series_ID,Race_ID,Race_Date,Year,Rank,Status,Name,Nationality,Gender,Gender_Rank,Age_Category,Time,Race_Name,Race_Loc,Race_Dist
50487,27160,4/9/2016,2016,137,Finisher,charles klinger,USA,M,101,20-34,0.430555555555556,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,138,Finisher,ralph purugganan,USA,M,102,35-39,0.430844907407407,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,139,Finisher,juan parra,USA,M,103,50-54,0.431400462962963,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,140,Finisher,scott lucchesi,USA,M,104,50-54,0.432048611111111,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,141,Finisher,kevin chalk,USA,M,105,40-44,0.432465277777778,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,142,Finisher,aaron steele,USA,M,106,40-44,0.432754629629630,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,143,Finisher,amy tice,USA,F,37,20-34,0.434652777777778,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,144,Finisher,sunaad nataraju,IND,M,107,20-34,0.435034722222222,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,145,Finisher,matt leffert,USA,M,108,45-49,0.435277777777778,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,146,Finisher,thao hoang,USA,M,109,50-54,0.436504629629630,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,147,Finisher,gary wang,USA,M,110,45-49,0.437048611111111,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,148,Finisher,kate-martini freeman,USA,F,38,35-39,0.439212962962963,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,149,Finisher,michael long,USA,M,111,40-44,0.441354166666667,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,150,Finisher,ryan mcknight,USA,M,112,40-44,0.442071759259259,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,151,Finisher,oscar mejorada,USA,M,113,40-44,0.443472222222222,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,152,Finisher,samir shah,USA,M,114,40-44,0.446157407407407,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,153,Finisher,tod harper,USA,M,115,20-34,0.446527777777778,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,154,Finisher,scott laberge,USA,M,116,55-59,0.447025462962963,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,155,Finisher,gilberto garcia,USA,M,117,45-49,0.447280092592593,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,156,Finisher,kimberly white,USA,F,39,45-49,0.447488425925926,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,157,Finisher,david swingle,USA,M,118,50-54,0.447905092592593,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,158,Finisher,jerry s,USA,M,119,40-44,0.450069444444444,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,159,Finisher,kuni yamagata,USA,M,120,60-64,0.450069444444444,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,160,Finisher,collin pedersen,USA,M,121,40-44,0.450092592592593,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,161,Finisher,claudia graetsch-vasquez,USA,F,40,40-44,0.453750000000000,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,162,Finisher,tim corliss,USA,M,122,45-49,0.453912037037037,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,163,Finisher,andrew ferguson,USA,M,123,50-54,0.453993055555556,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,164,Finisher,israel ramirez,USA,M,124,40-44,0.454918981481481,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,165,Finisher,jonathan pascual,USA,M,125,40-44,0.455949074074074,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,166,Finisher,rick gaston,USA,M,126,45-49,0.456365740740741,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,167,Finisher,jerome lourme,USA,M,127,55-59,0.456886574074074,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,168,Finisher,christopher sheehy,USA,M,128,35-39,0.457731481481481,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,169,Finisher,travis fitzgerald,USA,M,129,20-34,0.459201388888889,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,170,Finisher,james oliphant,USA,M,130,50-54,0.459409722222222,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,171,Finisher,kenneth gregorich,USA,M,131,55-59,0.461145833333333,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,172,Finisher,katherine gifford,USA,F,41,40-44,0.462569444444444,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,173,Finisher,karen pierce,USA,F,42,50-54,0.462569444444444,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,174,Finisher,michaela burgess,USA,F,43,35-39,0.462569444444444,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,175,Finisher,tina shinn,USA,F,44,45-49,0.464212962962963,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,176,Finisher,john onate,USA,M,132,40-44,0.464236111111111,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,177,Finisher,tehani nishiyama,USA,F,45,20-34,0.466261574074074,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,178,Finisher,monique winkler,USA,F,46,45-49,0.466608796296296,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,179,Finisher,michael shohet,USA,M,133,20-34,0.467569444444444,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,180,Finisher,loren lewis,USA,M,134,40-44,0.467916666666667,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,181,Finisher,heather morris,USA,F,47,40-44,0.468969907407407,Lake Sonoma 50,"Healdsburg, CA",50M
